,382,154,777|,382,156,775|,384,81,777|,386,14,773|,386,39,775|,386,79,777|,386,9,7,773|,386,10,77,777|,386,12,4,773|,386,12,899,902|,386,31,81,777|,386,33,81,777|,386,93,90,777|,386,131,132,773|,386,131,134,775|,386,599,602,775|,386,619,616,773|,386,905,908,773|,384,28,7,773|,384,30,14,773|,384,30,39,775|,384,30,79,777|,384,32,14,773|,384,32,39,775|,384,32,79,777|,384,191,194,773|,384,215,218,773|,384,241,242,775|,384,257,258,775|,384,299,300,773|
,314,131|,314,14,133|,314,39,135|,314,581,582|,314,1039,1036|,310,26,131|,312,162,131|,312,164,131|,1179,1176,131|,1179,1176,14,133|,1179,1176,39,135|,1179,1176,581,582|,1179,1176,1039,1036|,1179,1174,277,278|,312,164,14,133|,312,164,39,135|,312,164,581,582|,312,164,1039,1036|,312,162,14,133|,312,162,39,135|,312,162,581,582|,312,162,1039,1036|,312,160,4,133|,312,160,13,131|,312,160,291,286|,312,160,585,582|,312,633,628,278|,310,26,14,133|,310,26,39,135|,310,26,581,582|
,78,14,1173|,80,205,1169|,777,772,1173|,80,28,7,1173|,80,30,14,1173|,80,32,14,1173|,80,191,194,1173|,80,215,218,1173|,80,231,1733,1736|,80,299,300,1173|,80,305,306,1169|,78,9,7,1173|,78,12,4,1173|,78,12,203,1169|,78,31,205,1169|,78,33,205,1169|,78,43,297,1171|,78,57,207,1169|,78,131,132,1173|,78,163,295,1171|,78,165,295,1171|,78,501,1735,1736|,78,619,616,1173|,78,905,908,1173|,76,11,14,1173|,76,53,207,1169|,76,117,293,1171|,76,269,272,1173|,76,553,554,1169|,91,88,4,1173|
,1648,697,1077|,1648,19,699,1077|,1648,41,845,1073|,1648,45,845,1073|,1648,67,189,1075|,1648,507,847,1073|,1648,655,849,1073|,1648,683,695,1077|,1650,60,845,1073|,1650,62,697,1077|,1652,702,849,1073|,1652,702,654,697,1077|,1652,700,100,697,1077|,1650,62,19,699,1077|,1650,62,41,845,1073|,1650,62,45,845,1073|,1650,62,67,189,1075|,1650,62,507,847,1073|,1650,62,655,849,1073|,1650,62,683,695,1077|,1650,60,40,697,1077|,1650,60,44,697,1077|,1650,60,99,187,1075|,1650,641,644,697,1077|,1650,641,977,980,1075|,1650,723,720,845,1073|,1648,45,99,187,1075|,1648,41,99,187,1075|,1648,19,97,187,1075|,1648,3,17,699,1077|
,1614,550,997,1327|,1616,970,857,1325|,1616,1629,1624,1329|,1616,970,146,997,1327|,1616,972,5,997,1327|,1616,972,151,367,1329|,1616,974,370,997,1327|,1616,974,372,857,1325|,1616,974,374,997,1327|,1614,550,19,861,1325|,1614,550,101,365,1329|,1614,550,147,857,1325|,1614,550,507,859,1325|,1614,550,881,882,1329|,1614,552,21,861,1325|,1614,552,77,995,1327|,1614,552,143,857,1325|,1614,554,202,997,1327|,1614,554,204,369,1329|,1614,554,204,999,1327|,1612,118,46,369,1329|,1612,118,46,999,1327|,1612,118,50,997,1327|,1612,120,29,369,1329|,1612,120,29,999,1327|,1612,120,153,367,1329|,1612,122,40,997,1327|,1612,122,44,997,1327|,1612,357,1139,1140,1327|,1612,475,472,369,1329|
,1042,458,683|,1046,30,685|,1046,32,685|,1046,1239,1236|,1046,32,12,683|,1046,30,12,683|,1046,28,8,685|,1046,47,50,683|,1046,69,66,683|,1046,81,78,685|,1046,181,178,685|,1046,205,202,683|,1046,231,549,687|,1046,235,236,685|,1046,241,238,683|,1046,319,316,685|,1046,385,386,685|,1046,521,524,683|,1046,561,556,683|,1046,561,558,683|,1046,589,586,683|,1046,667,664,685|,1046,671,674,683|,1046,753,748,683|,1046,823,820,685|,1046,891,886,683|,1046,985,982,683|,1046,999,996,683|,1046,1187,1190,683|,1046,1189,1190,683|
,1000,486,519,514|,1000,488,51,479|,1000,488,51,481|,1002,224,47,479|,1002,224,47,481|,1004,996,51,479|,1004,996,51,481|,1004,998,47,479|,1004,998,47,481|,1004,998,30,1369,1370|,1004,998,32,1369,1370|,1004,998,215,216,479|,1004,998,215,216,481|,1004,998,403,404,479|,1004,998,403,404,481|,1004,998,1607,1608,479|,1004,998,1607,1608,481|,1004,996,4,819,816|,1004,996,13,1369,1370|,1004,996,19,197,483|,1004,996,41,199,483|,1004,996,45,199,483|,1004,996,371,1367,1370|,1004,996,375,1367,1370|,1004,996,711,815,816|,1004,996,1093,1090,816|,1004,996,1289,1290,479|,1004,996,1289,1290,481|,1004,996,1575,1570,479|,1004,996,1575,1570,481|
,1174,66,459,1365|,1174,68,305,1361|,1174,113,519,1363|,1174,227,309,1361|,1176,12,459,1365|,1176,31,305,1361|,1176,33,305,1361|,1176,33,205,307,1361|,1176,33,231,309,1361|,1176,33,1047,1042,1365|,1176,33,1401,1398,1365|,1176,31,205,307,1361|,1176,31,231,309,1361|,1176,31,1047,1042,1365|,1176,31,1401,1398,1365|,1176,12,203,307,1361|,1176,12,445,446,1361|,1176,12,445,455,1365|,1176,12,1475,1478,1361|,1176,9,29,305,1361|,1176,10,117,519,1363|,1176,10,461,517,1363|,1176,14,5,459,1365|,1176,27,22,459,1365|,1176,43,40,459,1365|,1176,43,44,459,1365|,1176,43,791,794,1361|,1176,57,207,307,1361|,1176,79,80,305,1361|,1176,93,88,459,1365|
,576,30,57|,576,32,57|,576,205,206|,578,530,57|,578,530,10,53|,578,528,386,57|,578,913,910,206|,576,32,10,53|,576,30,10,53|,576,28,8,57|,576,47,48,53|,576,81,76,53|,576,81,78,57|,576,181,178,57|,576,235,236,57|,576,285,280,55|,576,305,306,206|,576,319,316,57|,576,385,386,57|,576,667,664,57|,576,667,668,246|,576,823,820,57|,576,1519,1520,246|,574,508,330,206|,574,510,13,57|,574,510,19,55|,574,510,203,206|,1267,1268,598,57|,1267,1268,598,10,53|,1267,1268,602,38,57|
,1400,1697|,1400,181,1701|,1400,30,179,1701|,1400,32,179,1701|,1400,47,761,1699|,1400,69,183,1701|,1396,708,80,1697|,1398,1043,1046,1697|,1398,1043,1046,181,1701|,1398,454,442,204,1697|,1398,454,446,304,1697|,1398,456,124,46,1697|,1398,456,124,761,1699|,1398,458,4,765,1699|,1398,458,13,31,1697|,1398,458,13,33,1697|,1398,458,13,179,1701|,1398,458,51,46,1697|,1398,458,51,761,1699|,1398,458,67,68,1697|,1398,458,67,183,1701|,1398,458,159,763,1699|,1398,458,203,204,1697|,1398,458,239,240,1697|,1398,458,525,520,1697|,1398,458,557,560,1697|,1398,458,559,560,1697|,1398,458,587,588,1697|,1398,458,675,670,1697|,1398,458,749,752,1697|
,724,150,1031|,1119,1114,1031|,1119,1147,1144,1035|,1119,1573,1570,1035|,724,148,124,1035|,724,152,7,1031|,726,598,14,1031|,726,602,34,1033|,726,602,36,1033|,728,244,132,1031|,963,958,3,1033|,963,958,4,1031|,963,958,51,1035|,963,960,1761,1756|,963,960,142,0,1033|,963,960,142,49,1035|,963,960,146,3,1033|,963,960,146,4,1031|,963,960,146,51,1035|,963,960,971,972,1031|,963,960,1763,1764,1035|,963,958,13,14,1031|,963,958,19,16,1033|,963,958,147,1761,1756|,963,958,415,416,1033|,963,958,835,832,1033|,963,958,1289,1290,1035|,963,958,1567,1568,1033|,963,958,1575,1570,1035|,963,958,1705,1759,1756|
,586,73|,586,41,75|,586,45,75|,586,1125,1120|,586,3,35,71|,586,3,37,71|,586,13,39,71|,586,13,43,75|,586,63,60,75|,586,83,84,75|,586,159,156,71|,586,239,242,71|,586,525,522,75|,586,733,730,71|,586,925,926,71|,586,1007,1010,75|,586,1409,1410,75|,588,30,12,73|,588,30,39,71|,588,30,43,75|,588,32,12,73|,588,32,39,71|,588,32,43,75|,588,47,50,73|,588,69,66,73|,588,205,202,73|,588,241,238,73|,588,241,242,71|,588,257,258,71|,588,389,390,71|
,1000,488,585|,1004,996,585|,1004,996,13,581|,1004,994,78,581|,1004,998,30,581|,1004,998,32,581|,1000,488,13,581|,1000,484,158,585|,1002,220,100,585|,1002,222,172,581|,1002,224,30,581|,1002,224,32,581|,1002,224,32,12,585|,1002,224,32,131,583|,1002,224,30,12,585|,1002,224,30,131,583|,1002,224,28,8,581|,1002,224,47,50,585|,1002,224,69,66,585|,1002,224,81,78,581|,1002,224,181,178,581|,1002,224,205,202,585|,1002,224,235,236,581|,1002,224,241,238,585|,1002,224,319,316,581|,1002,224,385,386,581|,1002,224,521,524,585|,1002,224,561,556,585|,1002,224,561,558,585|,1002,224,589,586,585|
,1074,188,68|,1074,188,183,180|,1074,188,193,190|,1074,188,227,230|,1074,188,393,388|,1074,184,38,31|,1074,184,38,33|,1074,184,243,240|,1074,184,259,256|,1074,184,391,388|,1074,184,1235,1238|,1074,186,94,80|,1074,186,741,738|,1074,186,1201,1198|,1074,981,978,230|,1074,1067,1068,822|,1072,844,42,31|,1072,844,42,33|,1072,844,419,420|,1072,844,523,520|,1072,846,502,472|,1072,1253,1254,984|,1076,694,684,31|,1076,694,684,33|,1076,694,1237,1238|,1076,696,13,31|,1076,696,13,33|,1076,696,51,46|,1076,696,67,68|,1076,696,203,204|
,574,510,1591|,578,1015,1593|,578,526,394,1591|,578,526,396,1591|,578,530,12,1591|,578,530,609,1589|,578,889,886,1591|,578,913,914,1591|,574,508,332,1591|,576,30,12,1591|,576,30,609,1589|,576,32,12,1591|,576,32,609,1589|,576,47,50,1591|,576,69,66,1591|,576,205,202,1591|,576,231,607,1589|,576,241,238,1591|,576,521,524,1591|,576,561,556,1591|,576,561,558,1591|,576,589,586,1591|,576,671,674,1591|,576,753,748,1591|,576,891,886,1591|,576,985,982,1591|,576,999,996,1591|,576,1187,1190,1591|,576,1189,1190,1591|,576,891,888,1015,1593|
,490,22,83,1299|,490,22,1261,1295|,490,26,1177,1297|,490,65,1175,1297|,490,311,1179,1297|,492,38,1177,1297|,494,202,83,1299|,494,202,1261,1295|,494,202,13,1177,1297|,494,202,41,85,1299|,494,202,45,85,1299|,494,202,67,1175,1297|,494,202,371,1259,1295|,494,202,375,1259,1295|,494,204,28,87,1299|,494,204,30,1177,1297|,494,204,32,1177,1297|,494,204,69,1175,1297|,494,204,1693,1690,1295|,494,206,56,1177,1297|,494,331,332,83,1299|,494,331,332,1261,1295|,494,443,444,83,1299|,494,443,444,1261,1295|,494,555,550,83,1299|,494,555,550,1261,1295|,494,767,770,1179,1297|,494,911,914,83,1299|,494,911,914,1261,1295|,492,38,9,87,1299|
,1270,904,501|,1270,904,43,497|,1270,906,820,501|,1270,908,15,501|,1272,934,8,501|,1272,936,30,501|,1272,936,32,501|,1272,938,122,497|,1272,938,357,499|,1274,376,130,501|,1274,378,130,501|,1274,378,130,43,497|,1274,378,132,15,501|,1274,378,134,38,501|,1274,378,583,580,501|,1274,378,1037,1038,501|,1274,376,130,43,497|,1274,376,132,15,501|,1274,376,134,38,501|,1274,376,583,580,501|,1274,376,1037,1038,501|,1274,380,142,11,501|,1274,380,146,13,501|,1274,380,146,41,497|,1274,380,146,45,497|,1274,380,437,440,501|,1274,627,622,1471,1472|,1274,691,688,122,497|,1274,691,688,357,499|,1274,1229,1230,13,501|
,1676,437,1153|,1676,142,25,1151|,1676,142,269,1155|,1676,144,64,1151|,1676,146,23,1151|,1676,146,439,1153|,1672,334,271,1155|,1672,336,64,1151|,1672,336,66,23,1151|,1672,336,66,439,1153|,1672,336,145,437,1153|,1672,336,1209,1206,1151|,1672,334,7,273,1155|,1672,334,8,27,1151|,1672,334,8,441,1153|,1672,338,160,23,1151|,1672,338,160,439,1153|,1672,338,162,27,1151|,1672,338,162,441,1153|,1672,338,164,27,1151|,1672,338,164,441,1153|,1672,338,313,310,1151|,1672,413,414,23,1151|,1672,413,414,439,1153|,1672,569,572,23,1151|,1672,569,572,439,1153|,1672,853,850,102,1151|,1672,853,854,273,1155|,1676,146,4,273,1155|,1676,146,13,27,1151|
,300,5,1419|,329,332,1419|,329,332,161,1417|,329,330,202,1419|,329,509,510,1419|,329,643,644,1419|,300,5,161,1417|,300,15,12,1419|,300,15,163,1417|,300,15,165,1417|,300,151,148,1415|,298,30,12,1419|,298,30,163,1417|,298,30,165,1417|,298,32,12,1419|,298,32,163,1417|,298,32,165,1417|,298,47,50,1419|,298,47,125,1415|,298,69,66,1419|,298,205,202,1419|,298,241,238,1419|,298,521,524,1419|,298,561,556,1419|,298,561,558,1419|,298,589,586,1419|,298,671,674,1419|,298,753,748,1419|,298,891,886,1419|,298,985,982,1419|
,172,12,711|,172,79,709|,172,611,707|,174,94,709|,176,66,711|,176,64,22,711|,176,68,81,709|,176,68,1401,1396|,176,145,146,711|,176,227,613,707|,176,1715,1718,711|,174,96,18,711|,174,98,40,711|,174,98,44,711|,172,10,77,709|,172,14,5,711|,172,14,819,814|,172,27,22,711|,172,31,81,709|,172,31,1401,1396|,172,33,81,709|,172,33,1401,1396|,172,43,40,711|,172,43,44,711|,172,93,88,711|,172,93,90,709|,172,163,160,711|,172,165,160,711|,172,343,340,711|,172,441,438,711|
,1318,41|,1318,45|,1318,13,43|,1318,63,60|,1318,73,74|,1318,83,84|,1318,525,522|,1318,1007,1010|,1318,1409,1410|,1320,18,41|,1320,18,45|,1320,97,98|,1320,197,198|,1320,18,13,43|,1320,18,63,60|,1320,18,73,74|,1320,18,83,84|,1320,18,525,522|,1320,18,1007,1010|,1320,18,1409,1410|,1320,16,2,41|,1320,16,2,45|,1320,16,407,408|,1320,20,11,43|,1320,20,1025,1026|,1320,55,56,43|,1320,109,106,43|,1320,209,210,41|,1320,209,210,45|,1320,209,793,790|
,1030,5,203,1211|,1030,5,459,1215|,1030,255,252,1211|,1030,1173,1168,1211|,1032,2,203,1211|,1032,2,459,1215|,1034,46,205,1211|,1034,50,203,1211|,1034,50,459,1215|,1034,125,457,1215|,1034,125,769,766,1211|,1034,50,161,633,1213|,1034,50,333,330,1211|,1034,50,371,1753,1754|,1034,50,375,1753,1754|,1034,50,445,442,1211|,1034,50,445,455,1215|,1034,50,551,554,1211|,1034,50,915,910,1211|,1034,46,305,306,1211|,1034,46,1047,1042,1215|,1034,46,1401,1398,1215|,1034,48,53,207,1211|,1034,48,553,554,1211|,1034,119,357,631,1213|,1034,217,214,205,1211|,1034,405,402,205,1211|,1034,1291,1288,203,1211|,1034,1291,1288,459,1215|,1034,1571,1574,203,1211|
,608,9,1313|,608,12,663,1317|,608,14,6,1313|,608,14,255,1315|,608,31,28,1313|,608,33,28,1313|,608,107,661,1317|,608,237,232,1313|,608,343,659,1317|,604,506,663,1317|,606,230,28,1313|,606,953,954,1315|,1589,1590,663,1317|,1589,1590,4,6,1313|,1589,1590,4,255,1315|,1589,1590,13,9,1313|,1589,1590,63,58,1313|,1589,1590,83,86,1313|,1589,1590,203,253,1315|,1589,1590,341,659,1317|,1589,1599,1594,168,1313|,1589,1599,1594,251,1315|,606,230,30,9,1313|,606,230,32,9,1313|,606,230,205,253,1315|,606,230,235,232,1313|,606,230,937,934,1313|,606,226,66,663,1317|,606,226,68,28,1313|,606,226,337,334,1313|
,1560,41,791|,1560,45,791|,1560,211,793|,1560,1665,1660|,1562,1721,1722|,1562,114,84,791|,1562,116,213,793|,1562,293,296,791|,1560,4,1103,1106|,1560,13,43,791|,1560,19,209,793|,1560,63,60,791|,1560,73,74,791|,1560,83,84,791|,1560,89,1463,1464|,1560,203,307,795|,1560,445,446,795|,1560,525,522,791|,1560,585,1105,1106|,1560,1007,1010,791|,1560,1409,1410,791|,1560,1475,1478,795|,1558,106,43,791|,1558,108,209,793|,1558,108,18,41,791|,1558,108,18,45,791|,1558,108,18,211,793|,1558,108,18,1665,1660|,1558,108,20,213,793|,1558,108,97,98,791|
,1678,66,969,1597|,1678,66,1591,1599|,1678,113,167,1595|,1680,424,969,1597|,1680,424,1591,1599|,1680,424,359,362,1595|,1680,424,439,967,1597|,1680,426,361,362,1595|,1680,751,748,969,1597|,1680,751,748,1591,1599|,1678,113,1353,1348,1595|,1678,66,359,362,1595|,1678,66,439,967,1597|,1678,64,22,969,1597|,1678,64,22,1591,1599|,1678,68,28,169,1595|,1678,145,146,969,1597|,1678,145,146,1591,1599|,1678,145,437,967,1597|,1678,227,607,1589,1599|,1678,227,841,838,1595|,1678,337,334,169,1595|,1678,1209,1204,167,1595|,1678,1715,1718,969,1597|,1678,1715,1718,1591,1599|,1682,1534,120,169,1595|,1682,1534,689,692,1595|,1682,1536,117,167,1595|,1682,1538,644,969,1597|,1682,1538,644,1591,1599|
,765,1699|,6,29,1697|,15,31,1697|,15,33,1697|,15,179,1701|,195,190,1697|,219,214,1697|,301,298,1697|,301,298,181,1701|,301,471,468,1697|,219,214,181,1701|,219,216,46,1697|,219,216,761,1699|,195,190,181,1701|,195,192,68,1697|,195,192,183,1701|,15,179,180,1697|,15,33,181,1701|,15,31,181,1701|,15,9,29,1697|,15,79,80,1697|,15,237,234,1697|,15,317,318,1697|,15,387,384,1697|,15,665,666,1697|,15,821,822,1697|,6,29,181,1701|,6,8,31,1697|,6,8,33,1697|,6,8,179,1701|
,364,100,415|,883,880,415|,883,880,3,417|,883,884,100,415|,364,100,3,417|,364,102,22,415|,364,851,852,413|,364,879,874,415|,364,885,880,415|,364,1293,1288,415|,366,150,5,415|,366,152,335,413|,366,1323,1318,415|,368,28,335,413|,368,30,12,415|,368,32,12,415|,368,47,50,415|,368,69,66,415|,368,69,337,413|,368,205,202,415|,368,241,238,415|,368,389,949,950|,368,403,400,413|,368,521,524,415|,368,561,556,415|,368,561,558,415|,368,589,586,415|,368,671,674,415|,368,753,748,415|,368,891,886,415|
,8,27,1503|,29,753,1501|,29,30,27,1503|,29,32,27,1503|,29,69,64,1503|,29,739,736,1503|,8,10,25,1503|,8,12,23,1503|,8,12,733,1499|,8,12,749,1501|,8,31,753,1501|,8,33,753,1501|,8,39,731,1499|,8,107,110,1503|,8,315,310,1503|,8,343,344,1503|,8,1057,1058,1503|,7,5,23,1503|,7,5,733,1499|,7,5,749,1501|,7,15,27,1503|,7,1491,1486,1503|,59,62,23,1503|,59,62,733,1499|,59,62,749,1501|,87,82,23,1503|,87,82,733,1499|,87,82,749,1501|,233,234,753,1501|,233,236,27,1503|
,1254,984,389|,1254,984,69,393|,1254,982,67,393|,1254,982,425,428|,1254,982,899,900|,1254,982,1719,1716|,1254,986,666,389|,1256,862,112,393|,1256,866,774,391|,1256,866,903,900|,1256,866,776,80,389|,1256,866,776,427,428|,1256,862,112,68,389|,1256,862,112,1715,1716|,1256,862,303,298,389|,1256,862,321,318,389|,1256,862,673,670,389|,1256,862,1205,1208,393|,1256,864,538,947,948|,1256,864,540,144,393|,1254,986,666,69,393|,1254,986,664,31,389|,1254,986,664,33,389|,1254,986,664,39,391|,1254,982,1719,1714,393|,1254,982,67,68,389|,1254,982,67,1715,1716|,1254,982,3,35,391|,1254,982,3,37,391|,1254,982,13,31,389|
,1312,7,617|,1312,8,619|,1314,254,617|,1314,254,15,619|,1312,8,14,617|,1312,7,15,619|,1312,29,30,619|,1312,29,32,619|,1312,29,47,621|,1312,121,118,621|,1312,153,150,617|,1312,233,236,619|,1312,271,272,617|,1316,658,342,619|,1316,660,106,619|,1316,662,4,617|,1316,662,13,619|,1316,662,51,621|,1316,662,13,14,617|,1316,662,4,15,619|,1316,662,23,26,619|,1316,662,41,42,619|,1316,662,45,42,619|,1316,662,89,92,619|,1316,662,161,162,619|,1316,662,161,164,619|,1316,662,341,342,619|,1316,662,439,440,619|,1316,662,585,580,619|,1316,662,683,684,619|
,214,473,503|,216,50,507|,218,5,507|,513,510,507|,513,510,573,570|,513,508,332,507|,218,5,573,570|,218,15,12,507|,218,15,315,505|,218,15,609,604|,218,15,1081,1082|,218,1115,1116,570|,216,50,573,570|,216,46,473,503|,216,119,475,503|,216,1291,1288,507|,216,1571,1574,507|,216,1765,1766,507|,214,30,12,507|,214,30,315,505|,214,30,609,604|,214,30,1081,1082|,214,32,12,507|,214,32,315,505|,214,32,609,604|,214,32,1081,1082|,214,47,50,507|,214,69,66,507|,214,205,202,507|,214,231,607,604|
,1421,1422|,430,1425,1422|,434,316,665|,434,318,667|,434,318,30,665|,434,318,32,665|,434,318,985,986|,434,316,31,667|,434,316,33,667|,430,124,46,667|,430,128,106,665|,430,128,249,669|,432,100,13,665|,432,100,983,986|,432,102,26,665|,432,104,78,665|,432,104,80,667|,432,221,224,667|,432,365,368,667|,965,966,440,665|,965,968,13,665|,965,968,983,986|,965,968,983,984,667|,965,968,13,31,667|,965,968,13,33,667|,965,968,4,15,665|,965,968,23,26,665|,965,968,41,42,665|,965,968,45,42,665|,965,968,51,46,667|
,194,855|,192,337,853|,192,64,103,851|,192,66,4,855|,192,66,101,851|,194,5,101,851|,194,6,335,853|,190,28,7,855|,190,28,335,853|,190,30,14,855|,190,32,14,855|,190,69,337,853|,190,81,105,851|,190,215,218,855|,190,225,220,851|,190,299,300,855|,190,369,364,851|,190,403,400,853|,747,744,14,855|,747,744,9,7,855|,747,744,9,335,853|,747,744,12,4,855|,747,744,12,101,851|,747,744,27,103,851|,747,744,79,105,851|,747,744,131,132,855|,747,744,163,339,853|,747,744,165,339,853|,747,744,619,616,855|,747,744,905,908,855|
,340,1767|,340,51,1765|,340,147,1763|,342,12,1767|,344,22,1767|,659,662,1767|,659,662,51,1765|,659,662,147,1763|,344,22,51,1765|,344,22,147,1763|,344,24,49,1765|,344,24,143,1763|,344,26,12,1767|,344,65,66,1767|,344,65,145,1763|,344,103,100,1767|,344,1059,1054,1767|,342,12,51,1765|,342,12,147,1763|,342,10,49,1765|,342,10,143,1763|,342,14,5,1767|,342,27,22,1767|,342,31,47,1765|,342,33,47,1765|,342,43,40,1767|,342,43,44,1767|,342,93,88,1767|,342,163,160,1767|,342,165,160,1767|
,760,48,25|,760,50,23|,762,158,23|,762,993,990|,764,5,23|,764,15,27|,764,1491,1486|,1193,1509,1504|,1193,1194,40,23|,1193,1194,42,27|,1193,1194,44,23|,764,15,10,25|,764,15,12,23|,764,15,107,110|,764,15,315,310|,764,15,343,344|,764,15,1057,1058|,764,5,13,27|,764,5,67,64|,764,5,101,102|,764,5,341,344|,764,5,1055,1058|,764,6,8,27|,764,133,130,27|,764,195,192,64|,764,219,1619,1622|,764,273,268,25|,764,273,1155,1150|,764,617,618,27|,764,855,850,102|
,1276,96,209,1633|,1276,96,861,1631|,1276,1659,1656,1635|,1276,1743,1740,1635|,1278,678,859,1631|,1280,946,209,1633|,1280,946,861,1631|,1280,946,18,211,1633|,1280,946,20,213,1633|,1280,948,390,603,1635|,1280,950,414,211,1633|,1278,678,506,211,1633|,1278,676,544,857,1631|,1278,676,546,209,1633|,1278,676,546,861,1631|,1278,680,52,213,1633|,1278,680,54,209,1633|,1278,680,54,861,1631|,1278,680,56,599,1635|,1276,96,18,211,1633|,1276,96,20,213,1633|,1276,94,76,213,1633|,1276,94,78,599,1635|,1276,98,40,211,1633|,1276,98,42,599,1635|,1276,98,44,211,1633|,1276,98,523,601,1635|,1276,98,791,792,1633|,1276,175,172,599,1635|,1276,187,184,603,1635|
,1138,352,86|,1138,356,120|,1140,998,28|,1142,230,28|,1142,230,30,9|,1142,230,32,9|,1142,230,235,232|,1142,230,937,934|,1142,226,68,28|,1142,226,337,334|,1142,228,224,28|,1142,265,262,6|,1142,309,304,28|,1142,591,588,28|,1142,591,1309,1306|,1142,607,608,9|,1142,613,610,9|,1142,841,838,168|,1142,1713,1710,28|,1140,998,30,9|,1140,998,32,9|,1140,998,235,232|,1140,998,937,934|,1140,994,78,9|,1140,994,80,28|,1140,996,4,6|,1140,996,13,9|,1140,996,63,58|,1140,996,83,86|,1138,356,939,934|
,1004,994,1029|,1004,994,76,1025|,1004,996,41,1027|,1004,996,45,1027|,1004,998,81,1029|,1000,484,154,1029|,1000,486,116,1025|,1000,488,41,1027|,1000,488,45,1027|,1002,220,104,1029|,1002,224,81,1029|,1002,224,81,76,1025|,1002,224,30,10,1025|,1002,224,30,43,1027|,1002,224,30,79,1029|,1002,224,32,10,1025|,1002,224,32,43,1027|,1002,224,32,79,1029|,1002,224,47,48,1025|,1002,224,421,418,1027|,1002,224,521,522,1027|,1002,224,999,994,1029|,1002,220,104,76,1025|,1002,220,100,41,1027|,1002,220,100,45,1027|,1002,220,102,24,1025|,1002,222,172,10,1025|,1002,222,172,43,1027|,1002,222,172,79,1029|,1002,222,174,94,1029|
,1044,798,1535|,1042,458,645,1539|,1046,28,121,1535|,1046,30,10,1537|,1046,32,10,1537|,1046,47,48,1537|,1046,47,119,1535|,1046,69,1679,1682|,1046,81,76,1537|,1046,473,474,1535|,1046,779,780,1535|,1046,783,780,1535|,1046,937,938,1535|,1046,937,934,121,1535|,1046,473,476,356,1535|,1046,81,78,10,1537|,1046,81,427,1681,1682|,1046,81,1029,1024,1537|,1046,69,64,24,1537|,1046,69,66,645,1539|,1046,69,113,116,1537|,1046,69,145,142,1537|,1046,47,50,645,1539|,1046,32,9,121,1535|,1046,32,12,645,1539|,1046,32,27,24,1537|,1046,32,43,123,1535|,1046,32,57,52,1537|,1046,32,79,76,1537|,1046,30,9,121,1535|
,840,230,241|,842,100,239|,842,102,22,239|,842,104,80,241|,842,221,224,241|,842,365,368,241|,842,879,874,239|,842,885,880,239|,842,1293,1288,239|,840,226,66,239|,840,226,68,241|,840,228,224,241|,840,309,304,241|,840,591,586,239|,840,591,588,241|,840,649,650,239|,840,1713,1710,241|,840,1769,1772,243|,838,168,29,241|,838,170,755,758|,838,363,358,239|,1489,1486,22,239|,1489,1490,5,239|,1489,1490,6,29,241|,1489,1490,15,12,239|,1489,1490,15,31,241|,1489,1490,15,33,241|,1489,1490,15,39,243|,1489,1490,133,134,243|,1489,1490,195,190,241|
,1206,111,249|,1206,24,53,247|,1206,26,57,247|,1206,26,107,249|,1206,26,131,245|,1206,26,665,668|,1204,116,53,247|,1204,1563,1558,249|,1208,64,111,249|,1208,68,667,668|,1208,68,1519,1520|,1208,277,278,245|,1208,68,30,57,247|,1208,68,30,107,249|,1208,68,30,131,245|,1208,68,30,665,668|,1208,68,32,57,247|,1208,68,32,107,249|,1208,68,32,131,245|,1208,68,32,665,668|,1208,68,205,206,247|,1208,68,469,1517,1520|,1208,68,985,986,668|,1208,64,24,53,247|,1208,64,26,57,247|,1208,64,26,107,249|,1208,64,26,131,245|,1208,64,26,665,668|,1208,66,4,133,245|,1208,66,13,57,247|
,720,845,1073|,720,40,697,1077|,720,44,697,1077|,720,99,187,1075|,722,60,845,1073|,722,62,697,1077|,722,62,19,699,1077|,722,62,41,845,1073|,722,62,45,845,1073|,722,62,67,189,1075|,722,62,507,847,1073|,722,62,655,849,1073|,722,62,683,695,1077|,722,60,40,697,1077|,722,60,44,697,1077|,722,60,99,187,1075|,722,641,644,697,1077|,722,641,977,980,1075|,722,1651,1648,697,1077|,720,99,96,699,1077|,720,44,19,699,1077|,720,44,67,189,1075|,720,44,507,847,1073|,720,44,655,849,1073|,720,44,683,695,1077|,720,40,19,699,1077|,720,40,67,189,1075|,720,40,507,847,1073|,720,40,655,849,1073|,720,40,683,695,1077|
,236,163,633|,236,165,633|,236,12,161,633|,236,131,279,629|,236,315,312,633|,236,501,498,631|,232,8,163,633|,232,8,165,633|,232,87,353,631|,232,121,357,631|,232,335,338,633|,234,30,163,633|,234,30,165,633|,234,32,163,633|,234,32,165,633|,234,69,277,629|,234,205,1211,1212|,234,473,476,631|,743,744,163,633|,743,744,165,633|,743,744,12,161,633|,743,744,131,279,629|,743,744,315,312,633|,743,744,501,498,631|,743,746,192,277,629|,234,473,474,357,631|,234,205,202,161,633|,234,69,66,161,633|,234,69,337,338,633|,234,32,12,161,633|
